DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_ROSA: South Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,36.1115201881031,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,33.1799499808202,39.4481866220859,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SA: South Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,42.7903069659772,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,40.7393443759312,45.0329957221813,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SA: South Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,40.8796418442081,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,38.6348337542496,43.3455853542666,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SA: South Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,39.1529136536487,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,36.7197707979885,41.8429711617489,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SA: South Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,37.5664123547266,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,34.9048144012928,40.5411978674418,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SA: South Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,36.1115201881031,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,33.1799499808202,39.4481866220859,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,132.410732292113,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,57.4975175522152,257.288496604486,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,98.7284418221132,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,39.8568253411185,202.588072101073,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,98.7284418221133,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,36.8654949427705,214.577901451949,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,98.7284418221133,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,33.8178709258968,227.085828332034,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,98.7284418221132,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.1306662960401,239.754564073265,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHEASTERNASIA: South-Eastern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,25.4574887081239,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.4653881967035,28.0211352296885,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHEASTERNASIA: South-Eastern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,24.8359439445642,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,22.6539209241229,27.7321516041286,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHEASTERNASIA: South-Eastern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,24.2430993547067,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,21.8968992659167,27.5110972005177,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHEASTERNASIA: South-Eastern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,23.6623755546547,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,21.1009676205291,27.3406991477133,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHEASTERNASIA: South-Eastern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,23.0575374251752,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,20.2806709124609,27.1282369667756,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_SEARO: Southeast Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,33.8820706419715,,"D_PER_1000_B: Deaths per 1,000 live births",,,32.1758356665004,35.7435525584806,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_SEARO: Southeast Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,32.0886886124557,,"D_PER_1000_B: Deaths per 1,000 live births",,,30.2209687888971,34.1122655940165,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_SEARO: Southeast Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,30.4393564305269,,"D_PER_1000_B: Deaths per 1,000 live births",,,28.4256010660019,32.6565347506614,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_SEARO: Southeast Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,29.0229837892332,,"D_PER_1000_B: Deaths per 1,000 live births",,,26.8364155559987,31.4536347520444,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_SEARO: Southeast Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,27.8073927061215,,"D_PER_1000_B: Deaths per 1,000 live births",,,25.4016353101656,30.5361498535393,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_SOUTHERN_AFRICA: Southern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2018,59.9258358497644,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_SOUTHERN_AFRICA: Southern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2019,58.0144358382706,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_SOUTHERN_AFRICA: Southern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2020,56.3806435954303,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_SOUTHERN_AFRICA: Southern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2021,54.7817605682842,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_SOUTHERN_AFRICA: Southern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2022,53.469366977507,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_SADC: Southern African Development Community (SADC),CME_MRY0T4: Under-five mortality rate,_T: Total,2018,66.2027438978845,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_SADC: Southern African Development Community (SADC),CME_MRY0T4: Under-five mortality rate,_T: Total,2019,64.2345341917976,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_SADC: Southern African Development Community (SADC),CME_MRY0T4: Under-five mortality rate,_T: Total,2020,62.3665730920527,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_SADC: Southern African Development Community (SADC),CME_MRY0T4: Under-five mortality rate,_T: Total,2021,60.5303543966714,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_SADC: Southern African Development Community (SADC),CME_MRY0T4: Under-five mortality rate,_T: Total,2022,58.8779206951909,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHASIA: Southern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,41.6967987604211,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,39.7075067514879,43.8702724326159,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHASIA: Southern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,39.9234213859322,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,37.75620347242,42.3253083777345,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHASIA: Southern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,38.2836154922558,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,35.931429222776,40.9366891614627,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHASIA: Southern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,36.7503171127023,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,34.1880516687505,39.6686228243765,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SOUTHASIA: Southern Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,35.3426870674128,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,32.5300607742519,38.6138256911071,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.20853802455548,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.13692674423547,3.2813479075448,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.18191078099551,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.11042443277019,3.25566407632192,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.15729372589792,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.08327876208198,3.23241217439349,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,3.13949704346832,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.05536246313043,3.22685591010858,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,3.1310395303079,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.01175346119258,3.25318519860297,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,7.56399801862067,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.32353115775965,7.82634283016054,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,7.23682857762512,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.97870430522485,7.52878042887824,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,6.92114600165772,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.57386838531359,7.30567980265447,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,6.6225528424213,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.14252259163152,7.15252247206337,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,6.35097012942123,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.71962086920353,7.04875195182118,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,16.3148887026015,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.8102416333177,21.0850334813277,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,15.7397003140172,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.046708348337,20.7539011374015,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,15.2055984894186,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.3339937217218,20.4778374154691,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,14.6770411454035,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.7159252608268,20.2831581861701,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,14.1781350367858,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.0543204774061,20.1428005589715,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SSA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,79.7931494296825,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,74.5497504921656,88.4660579666855,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SSA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,77.7121196020179,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,72.1670723934117,87.049733194886,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SSA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,74.6445251698576,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,68.8396674448741,84.8875934734733,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SSA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,72.7035128328255,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,66.6776946752789,83.845312387294,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SSA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,72.7608061374981,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,66.5586104525764,85.0636786763773,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SUBSAHARANAFRICA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,80.637477626226,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,75.1484351049038,89.6224774410623,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SUBSAHARANAFRICA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,78.5643212058636,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,72.8114768574115,88.2484405177702,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SUBSAHARANAFRICA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,75.4520862920945,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,69.4271134415714,86.1063051028927,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SUBSAHARANAFRICA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,73.5039907628449,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,67.2355253173801,84.9793163120267,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_SUBSAHARANAFRICA: Sub-Saharan Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,73.6342907714025,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,67.0912345251975,86.4768581293039,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,58.9002954493321,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,44.8534142610146,76.6359600999062,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,57.0711269300122,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,42.1711139159777,76.2912966986659,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,55.308767031187,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,39.6302446771119,76.3477057472779,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,53.5553565026175,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,37.18854829249,76.6280662005772,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,51.7728485169046,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,34.7541086980363,76.4960047115386,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,18.9586033646982,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.86750025841,28.3323067344907,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,18.3794509055132,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.1996891068434,28.4332198223935,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,17.842619078869,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.5978678465711,28.3102266062341,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,17.3137434722071,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.9797404173858,28.1053432656205,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,16.7870810662527,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.4314800702079,27.825309517463,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,2.70045341944778,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.59578420640186,2.80735976708572,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,2.64163221814517,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.53362165992165,2.75017319185014,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,2.5888465058554,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.48266011786191,2.69820765408634,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,2.54512237265159,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.43547022878786,2.66178020222359,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,2.5080811439105,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.37858179858462,2.64668783024914,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,4.08326785547297,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.93898750272308,4.22767283131814,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,4.03673136587748,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.8900793010498,4.18209918468513,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,4.00421386481675,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.86037243233814,4.15166038762782,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,3.98201606032512,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.8309883296941,4.13709850688028,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,3.96310535034409,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.78270679772842,4.15307670674966,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,32.6002880502113,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.9879294382331,41.6846138599106,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,24.9614007627243,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.284174060978,32.9252409893336,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,22.3683973525481,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.5547044851407,30.3929577665432,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,20.9894798109169,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.6031311865386,29.5420795958894,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,21.1241539140214,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.5014570014416,30.7519843371114,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,28.3455789386104,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.958938545638,33.4163803920914,,,,UN_IGME,,,,,,_T: Total
